1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
1.93102e-312,6.94296e-310,3.21143e-322,0,0,0,0.001,0.001,0.001,0,0,0,0,0,
