0.00160019,0.0112879,-0.00402542,
0.000591899,0.00620586,6.01697e-06,
0.000592258,0.00620573,6.01697e-06,
0.00059271,0.00620569,3.78064e-05,
0.000593116,0.0062056,6.01697e-06,
0.000593522,0.00620549,6.01697e-06,
0.000593873,0.00620544,6.01697e-06,
0.000594357,0.00620535,3.78064e-05,
0.000594801,0.00620526,6.01697e-06,
0.000595114,0.00620521,6.01697e-06,
0.00059555,0.00620518,6.01697e-06,
0.000595987,0.0062051,6.01697e-06,
0.000596385,0.00620498,0.000196277,
0.000596721,0.00620493,0.000196277,
0.000597127,0.00620484,0.000196277,
0.000597517,0.00620474,0.000196277,
0.000597915,0.00620466,0.000196277,
0.000598382,0.00620459,0.000196277,
0.000598765,0.00620457,0.000196277,
0.000599139,0.00620446,0.000196277,
-0.00205164,0.00618063,5.54014e-06,
-0.00205027,0.00618057,5.54014e-06,
-0.00205756,0.00618047,0.0001958,
-0.00532018,0.00616048,0.000122684,
-0.00533071,0.00614548,0.000195323,
-0.00534956,0.00614499,0.000195323,
-0.00532698,0.0061451,0.000195323,
-0.00886536,0.00613772,0.000139215,
-0.00885132,0.00609808,3.63759e-05,
-0.931183,-0.0064144,-5.42465e-06,
-0.00891769,0.00612438,9.94779e-05,
-0.00891621,0.00612406,0.000163057,
-0.00884425,0.00614402,0.00017625,
-0.00885041,0.0061131,0.000194846,
-0.00885275,0.00611306,0.000131267,
-0.0088568,0.00613659,7.65901e-05,
-0.00885669,0.0060979,3.63759e-05,
-0.930773,-0.00647765,-3.72141e-05,
-0.00895291,0.0061231,9.94779e-05,
-0.00886796,0.00612354,0.000131267,
-0.00887294,0.00614731,0.00010838,
-0.00885172,0.00610876,0.000131267,
-0.00887671,0.0061085,0.000194846,
-0.00882697,0.00610905,0.000163057,
-0.00883776,0.00613293,0.000171005,
-0.00887898,0.00609367,3.63759e-05,
-0.901989,-0.00630579,-7.59978e-05,
-0.00888439,0.00613569,6.76885e-05,
-0.00883713,0.00615415,8.13584e-05,
-0.00886487,0.00612372,0.000131267,
-0.00885203,0.006124,0.000131267,
-0.00884648,0.00612346,9.94779e-05,
-0.00883884,0.00615369,3.86019e-05,
-0.00883252,0.0061046,0.000194846,
-0.00885753,0.00610421,0.000194846,
-0.00882691,0.00612878,4.43238e-05,
-0.00885034,0.00608826,9.99548e-05,
-0.00886503,0.00608816,6.81653e-05,
-0.893139,-0.00621278,5.73587e-05,
-0.0090089,0.00612944,6.76885e-05,
-0.00887464,0.00613023,3.58991e-05,
-0.00886608,0.00613034,6.76885e-05,
-0.00891986,0.00614933,0.000143984,
-0.00889351,0.00611765,0.000163057,
-0.00883634,0.00614229,-1.83014e-05,
-0.00886638,0.00610286,0.000194846,
-0.00884999,0.00610317,0.000194846,
-0.00883386,0.00612689,0.000108856,
-0.00888538,0.00608755,9.99548e-05,
-0.00884302,0.00608872,6.81653e-05,
-0.00884449,0.00608825,3.63759e-05,
-0.89617,-0.00632191,8.85108e-05,
-0.00887137,0.00612713,9.94779e-05,
-0.00889938,0.00614465,8.18352e-05,
-0.00893646,0.00611448,9.94779e-05,
-0.00887188,0.00611515,9.94779e-05,
-0.00890955,0.00613775,0.000172435,
-0.00886252,0.0061002,0.000131267,
-0.00885947,0.00610063,0.000163057,
-0.00890684,0.00612407,0.000140169,
-0.00886101,0.00608568,4.58648e-06,
-0.00882313,0.00608607,4.58648e-06,
-0.00887957,0.00608483,3.63759e-05,
-0.892756,-0.0062318,0.00012666,
-0.00884559,0.00612594,4.10965e-06,
-0.00886098,0.00612582,3.58991e-05,
-0.00882638,0.00614931,0.000171958,
